Customer_ID,User_Name,Product_Name,Product_ID,User_ID,Facebook_ID,Comment,Sentiment,Sentimental_Score,Rating
cous__.38,Kiran,prod__.38,PID005038,https://www.facebook.com/vukkarvibes,1397040301788297,Highly recommended!,Neutral,0.0,2
cous__.39,Swati,prod__.39,PID005039,https://www.facebook.com/vukkarvibes,1397040301788298,Loved the taste!,Negative,-0.674,2
cous__.40,Rahul,prod__.40,PID005040,https://www.facebook.com/vukkarvibes,1397040301788299,Not satisfied.,Neutral,0.0,5
cous__.41,Varun,prod__.41,PID005041,https://www.facebook.com/vukkarvibes,1397040301788300,Very delicious!,Neutral,0.0,1
cous__.42,Varun,prod__.42,PID005042,https://www.facebook.com/vukkarvibes,1397040301788301,Very delicious!,Neutral,0.0,2
cous__.43,Priya,prod__.43,PID005043,https://www.facebook.com/vukkarvibes,1397040301788302,Very delicious!,Positive,0.885,2
cous__.44,Pooja,prod__.44,PID005044,https://www.facebook.com/vukkarvibes,1397040301788303,Loved the taste!,Neutral,0.0,4
cous__.45,Arjun,prod__.45,PID005045,https://www.facebook.com/vukkarvibes,1397040301788304,Worth the price.,Positive,0.885,4
cous__.46,Kiran,prod__.46,PID005046,https://www.facebook.com/vukkarvibes,1397040301788305,Average experience.,Positive,0.885,4
cous__.47,Pooja,prod__.47,PID005047,https://www.facebook.com/vukkarvibes,1397040301788306,Bad packaging.,Negative,-0.674,2
cous__.48,Swati,prod__.48,PID005048,https://www.facebook.com/vukkarvibes,1397040301788307,"Not good, expected better.",Neutral,0.0,5
cous__.49,Pooja,prod__.49,PID005049,https://www.facebook.com/vukkarvibes,1397040301788308,Fresh and tasty.,Neutral,0.0,5
cous__.50,Raju,prod__.50,PID005050,https://www.facebook.com/vukkarvibes,1397040301788309,Average experience.,Negative,-0.674,1
cous__.51,Amit,prod__.51,PID005051,https://www.facebook.com/vukkarvibes,1397040301788310,"Too spicy, not for me.",Negative,-0.674,4
cous__.52,Priya,prod__.52,PID005052,https://www.facebook.com/vukkarvibes,1397040301788311,Fresh and tasty.,Neutral,0.0,1
cous__.53,Meera,prod__.53,PID005053,https://www.facebook.com/vukkarvibes,1397040301788312,Loved the taste!,Negative,-0.674,4
cous__.54,Raju,prod__.54,PID005054,https://www.facebook.com/vukkarvibes,1397040301788313,Highly recommended!,Negative,-0.674,2
cous__.55,Raju,prod__.55,PID005055,https://www.facebook.com/vukkarvibes,1397040301788314,Not satisfied.,Positive,0.885,3
cous__.56,Kiran,prod__.56,PID005056,https://www.facebook.com/vukkarvibes,1397040301788315,Bad packaging.,Negative,-0.674,3
cous__.57,Rohan,prod__.57,PID005057,https://www.facebook.com/vukkarvibes,1397040301788316,Worth the price.,Neutral,0.0,4
cous__.58,Kunal,prod__.58,PID005058,https://www.facebook.com/vukkarvibes,1397040301788317,Highly recommended!,Positive,0.885,1
cous__.59,Raju,prod__.59,PID005059,https://www.facebook.com/vukkarvibes,1397040301788318,"Not good, expected better.",Neutral,0.0,2
cous__.60,Sneha,prod__.60,PID005060,https://www.facebook.com/vukkarvibes,1397040301788319,Not satisfied.,Positive,0.885,1
cous__.61,Mira,prod__.61,PID005061,https://www.facebook.com/vukkarvibes,1397040301788320,"Too spicy, not for me.",Neutral,0.0,2
cous__.62,Raju,prod__.62,PID005062,https://www.facebook.com/vukkarvibes,1397040301788321,Highly recommended!,Positive,0.885,3
cous__.63,Rohan,prod__.63,PID005063,https://www.facebook.com/vukkarvibes,1397040301788322,Loved the taste!,Negative,-0.674,4
cous__.64,Swati,prod__.64,PID005064,https://www.facebook.com/vukkarvibes,1397040301788323,Not satisfied.,Neutral,0.0,5
cous__.65,Swati,prod__.65,PID005065,https://www.facebook.com/vukkarvibes,1397040301788324,Average experience.,Negative,-0.674,5
cous__.66,Varun,prod__.66,PID005066,https://www.facebook.com/vukkarvibes,1397040301788325,Bad packaging.,Negative,-0.674,3
cous__.67,Mira,prod__.67,PID005067,https://www.facebook.com/vukkarvibes,1397040301788326,"Not good, expected better.",Positive,0.885,5
cous__.68,Kiran,prod__.68,PID005068,https://www.facebook.com/vukkarvibes,1397040301788327,"Too spicy, not for me.",Negative,-0.674,5
cous__.69,Divya,prod__.69,PID005069,https://www.facebook.com/vukkarvibes,1397040301788328,Highly recommended!,Negative,-0.674,4
cous__.70,Meera,prod__.70,PID005070,https://www.facebook.com/vukkarvibes,1397040301788329,"Too spicy, not for me.",Negative,-0.674,3
cous__.71,Sneha,prod__.71,PID005071,https://www.facebook.com/vukkarvibes,1397040301788330,Average experience.,Negative,-0.674,4
cous__.72,Sneha,prod__.72,PID005072,https://www.facebook.com/vukkarvibes,1397040301788331,Worth the price.,Positive,0.885,5
cous__.73,Rohan,prod__.73,PID005073,https://www.facebook.com/vukkarvibes,1397040301788332,Average experience.,Neutral,0.0,1
cous__.74,Priya,prod__.74,PID005074,https://www.facebook.com/vukkarvibes,1397040301788333,Very delicious!,Negative,-0.674,3
cous__.75,Aditya,prod__.75,PID005075,https://www.facebook.com/vukkarvibes,1397040301788334,Average experience.,Neutral,0.0,2
cous__.76,Kunal,prod__.76,PID005076,https://www.facebook.com/vukkarvibes,1397040301788335,Not satisfied.,Positive,0.885,3
cous__.77,Sneha,prod__.77,PID005077,https://www.facebook.com/vukkarvibes,1397040301788336,Loved the taste!,Neutral,0.0,5
cous__.78,Kiran,prod__.78,PID005078,https://www.facebook.com/vukkarvibes,1397040301788337,Average experience.,Positive,0.885,3
cous__.79,Kiran,prod__.79,PID005079,https://www.facebook.com/vukkarvibes,1397040301788338,Worth the price.,Negative,-0.674,2
cous__.80,Arjun,prod__.80,PID005080,https://www.facebook.com/vukkarvibes,1397040301788339,Worth the price.,Positive,0.885,2
cous__.81,Divya,prod__.81,PID005081,https://www.facebook.com/vukkarvibes,1397040301788340,Worth the price.,Positive,0.885,1
cous__.82,Sita,prod__.82,PID005082,https://www.facebook.com/vukkarvibes,1397040301788341,Average experience.,Positive,0.885,2
cous__.83,Raju,prod__.83,PID005083,https://www.facebook.com/vukkarvibes,1397040301788342,Fresh and tasty.,Negative,-0.674,4
cous__.84,Varun,prod__.84,PID005084,https://www.facebook.com/vukkarvibes,1397040301788343,Average experience.,Neutral,0.0,3
cous__.85,Suman,prod__.85,PID005085,https://www.facebook.com/vukkarvibes,1397040301788344,Average experience.,Negative,-0.674,2
cous__.86,Mira,prod__.86,PID005086,https://www.facebook.com/vukkarvibes,1397040301788345,Bad packaging.,Positive,0.885,3
cous__.87,Divya,prod__.87,PID005087,https://www.facebook.com/vukkarvibes,1397040301788346,Worth the price.,Positive,0.885,2
cous__.88,Arjun,prod__.88,PID005088,https://www.facebook.com/vukkarvibes,1397040301788347,Average experience.,Negative,-0.674,1
cous__.89,Varun,prod__.89,PID005089,https://www.facebook.com/vukkarvibes,1397040301788348,"Too spicy, not for me.",Neutral,0.0,3
cous__.90,Raju,prod__.90,PID005090,https://www.facebook.com/vukkarvibes,1397040301788349,Average experience.,Negative,-0.674,1
cous__.91,Raju,prod__.91,PID005091,https://www.facebook.com/vukkarvibes,1397040301788350,Worth the price.,Neutral,0.0,2
cous__.92,Sita,prod__.92,PID005092,https://www.facebook.com/vukkarvibes,1397040301788351,Loved the taste!,Negative,-0.674,1
cous__.93,Sneha,prod__.93,PID005093,https://www.facebook.com/vukkarvibes,1397040301788352,Not satisfied.,Neutral,0.0,3
cous__.94,Divya,prod__.94,PID005094,https://www.facebook.com/vukkarvibes,1397040301788353,Worth the price.,Positive,0.885,4
cous__.95,Amit,prod__.95,PID005095,https://www.facebook.com/vukkarvibes,1397040301788354,Very delicious!,Neutral,0.0,4
cous__.96,Divya,prod__.96,PID005096,https://www.facebook.com/vukkarvibes,1397040301788355,Loved the taste!,Neutral,0.0,2
cous__.97,Rohan,prod__.97,PID005097,https://www.facebook.com/vukkarvibes,1397040301788356,Bad packaging.,Negative,-0.674,5
cous__.98,Kiran,prod__.98,PID005098,https://www.facebook.com/vukkarvibes,1397040301788357,"Too spicy, not for me.",Neutral,0.0,5
cous__.99,Priya,prod__.99,PID005099,https://www.facebook.com/vukkarvibes,1397040301788358,Highly recommended!,Positive,0.885,2
cous__.100,Rohan,prod__.100,PID005100,https://www.facebook.com/vukkarvibes,1397040301788359,Fresh and tasty.,Negative,-0.674,2
cous__.101,Varun,prod__.101,PID005101,https://www.facebook.com/vukkarvibes,1397040301788360,Bad packaging.,Positive,0.885,3
cous__.102,Kunal,prod__.102,PID005102,https://www.facebook.com/vukkarvibes,1397040301788361,Loved the taste!,Positive,0.885,2
cous__.103,Sneha,prod__.103,PID005103,https://www.facebook.com/vukkarvibes,1397040301788362,Loved the taste!,Negative,-0.674,2
cous__.104,Aditya,prod__.104,PID005104,https://www.facebook.com/vukkarvibes,1397040301788363,Bad packaging.,Negative,-0.674,5
cous__.105,Meera,prod__.105,PID005105,https://www.facebook.com/vukkarvibes,1397040301788364,Average experience.,Positive,0.885,4
cous__.106,Varun,prod__.106,PID005106,https://www.facebook.com/vukkarvibes,1397040301788365,Loved the taste!,Positive,0.885,3
cous__.107,Sita,prod__.107,PID005107,https://www.facebook.com/vukkarvibes,1397040301788366,Bad packaging.,Negative,-0.674,2
cous__.108,Pooja,prod__.108,PID005108,https://www.facebook.com/vukkarvibes,1397040301788367,Bad packaging.,Negative,-0.674,2
cous__.109,Raju,prod__.109,PID005109,https://www.facebook.com/vukkarvibes,1397040301788368,Average experience.,Neutral,0.0,3
cous__.110,Sita,prod__.110,PID005110,https://www.facebook.com/vukkarvibes,1397040301788369,Loved the taste!,Neutral,0.0,1
cous__.111,Aditya,prod__.111,PID005111,https://www.facebook.com/vukkarvibes,1397040301788370,Highly recommended!,Positive,0.885,3
cous__.112,Mira,prod__.112,PID005112,https://www.facebook.com/vukkarvibes,1397040301788371,Fresh and tasty.,Neutral,0.0,1
cous__.113,Rohan,prod__.113,PID005113,https://www.facebook.com/vukkarvibes,1397040301788372,"Not good, expected better.",Positive,0.885,5
cous__.114,Swati,prod__.114,PID005114,https://www.facebook.com/vukkarvibes,1397040301788373,Highly recommended!,Neutral,0.0,3
cous__.115,Arjun,prod__.115,PID005115,https://www.facebook.com/vukkarvibes,1397040301788374,Very delicious!,Neutral,0.0,3
cous__.116,Sita,prod__.116,PID005116,https://www.facebook.com/vukkarvibes,1397040301788375,Highly recommended!,Positive,0.885,4
cous__.117,Arjun,prod__.117,PID005117,https://www.facebook.com/vukkarvibes,1397040301788376,"Too spicy, not for me.",Negative,-0.674,5
cous__.118,Amit,prod__.118,PID005118,https://www.facebook.com/vukkarvibes,1397040301788377,Highly recommended!,Negative,-0.674,2
cous__.119,Pooja,prod__.119,PID005119,https://www.facebook.com/vukkarvibes,1397040301788378,Bad packaging.,Positive,0.885,2
cous__.120,Swati,prod__.120,PID005120,https://www.facebook.com/vukkarvibes,1397040301788379,"Too spicy, not for me.",Neutral,0.0,4
cous__.121,Suman,prod__.121,PID005121,https://www.facebook.com/vukkarvibes,1397040301788380,Bad packaging.,Negative,-0.674,3
cous__.122,Swati,prod__.122,PID005122,https://www.facebook.com/vukkarvibes,1397040301788381,Not satisfied.,Neutral,0.0,4
cous__.123,Kunal,prod__.123,PID005123,https://www.facebook.com/vukkarvibes,1397040301788382,Worth the price.,Neutral,0.0,5
cous__.124,Sneha,prod__.124,PID005124,https://www.facebook.com/vukkarvibes,1397040301788383,Highly recommended!,Neutral,0.0,3
cous__.125,Kunal,prod__.125,PID005125,https://www.facebook.com/vukkarvibes,1397040301788384,"Not good, expected better.",Positive,0.885,2
cous__.126,Varun,prod__.126,PID005126,https://www.facebook.com/vukkarvibes,1397040301788385,Loved the taste!,Neutral,0.0,1
cous__.127,Kunal,prod__.127,PID005127,https://www.facebook.com/vukkarvibes,1397040301788386,Bad packaging.,Positive,0.885,1
cous__.128,Suman,prod__.128,PID005128,https://www.facebook.com/vukkarvibes,1397040301788387,Bad packaging.,Positive,0.885,3
cous__.129,Sneha,prod__.129,PID005129,https://www.facebook.com/vukkarvibes,1397040301788388,Highly recommended!,Negative,-0.674,3
cous__.130,Varun,prod__.130,PID005130,https://www.facebook.com/vukkarvibes,1397040301788389,Very delicious!,Negative,-0.674,1
cous__.131,Raju,prod__.131,PID005131,https://www.facebook.com/vukkarvibes,1397040301788390,Not satisfied.,Positive,0.885,1
cous__.132,Meera,prod__.132,PID005132,https://www.facebook.com/vukkarvibes,1397040301788391,Very delicious!,Neutral,0.0,5
cous__.133,Varun,prod__.133,PID005133,https://www.facebook.com/vukkarvibes,1397040301788392,Not satisfied.,Positive,0.885,2
cous__.134,Raju,prod__.134,PID005134,https://www.facebook.com/vukkarvibes,1397040301788393,Very delicious!,Neutral,0.0,1
cous__.135,Divya,prod__.135,PID005135,https://www.facebook.com/vukkarvibes,1397040301788394,Average experience.,Positive,0.885,4
cous__.136,Amit,prod__.136,PID005136,https://www.facebook.com/vukkarvibes,1397040301788395,Very delicious!,Positive,0.885,3
cous__.137,Mira,prod__.137,PID005137,https://www.facebook.com/vukkarvibes,1397040301788396,Average experience.,Positive,0.885,2
cous__.138,Aditya,prod__.138,PID005138,https://www.facebook.com/vukkarvibes,1397040301788397,Not satisfied.,Neutral,0.0,3
cous__.139,Raju,prod__.139,PID005139,https://www.facebook.com/vukkarvibes,1397040301788398,Fresh and tasty.,Positive,0.885,5
cous__.140,Kiran,prod__.140,PID005140,https://www.facebook.com/vukkarvibes,1397040301788399,Bad packaging.,Positive,0.885,2
cous__.141,Suman,prod__.141,PID005141,https://www.facebook.com/vukkarvibes,1397040301788400,Average experience.,Positive,0.885,1
cous__.142,Divya,prod__.142,PID005142,https://www.facebook.com/vukkarvibes,1397040301788401,Not satisfied.,Neutral,0.0,1
cous__.143,Kiran,prod__.143,PID005143,https://www.facebook.com/vukkarvibes,1397040301788402,"Too spicy, not for me.",Negative,-0.674,5
cous__.144,Swati,prod__.144,PID005144,https://www.facebook.com/vukkarvibes,1397040301788403,Not satisfied.,Negative,-0.674,4
cous__.145,Meera,prod__.145,PID005145,https://www.facebook.com/vukkarvibes,1397040301788404,Highly recommended!,Neutral,0.0,5
cous__.146,Mira,prod__.146,PID005146,https://www.facebook.com/vukkarvibes,1397040301788405,Fresh and tasty.,Neutral,0.0,4
cous__.147,Rahul,prod__.147,PID005147,https://www.facebook.com/vukkarvibes,1397040301788406,Not satisfied.,Positive,0.885,2
cous__.148,Raju,prod__.148,PID005148,https://www.facebook.com/vukkarvibes,1397040301788407,Highly recommended!,Positive,0.885,3
cous__.149,Rohan,prod__.149,PID005149,https://www.facebook.com/vukkarvibes,1397040301788408,Worth the price.,Neutral,0.0,3
cous__.150,Suman,prod__.150,PID005150,https://www.facebook.com/vukkarvibes,1397040301788409,"Too spicy, not for me.",Negative,-0.674,4
cous__.151,Swati,prod__.151,PID005151,https://www.facebook.com/vukkarvibes,1397040301788410,Fresh and tasty.,Positive,0.885,1
cous__.152,Mira,prod__.152,PID005152,https://www.facebook.com/vukkarvibes,1397040301788411,Loved the taste!,Neutral,0.0,1
cous__.153,Amit,prod__.153,PID005153,https://www.facebook.com/vukkarvibes,1397040301788412,Loved the taste!,Neutral,0.0,5
cous__.154,Suman,prod__.154,PID005154,https://www.facebook.com/vukkarvibes,1397040301788413,Average experience.,Neutral,0.0,2
cous__.155,Priya,prod__.155,PID005155,https://www.facebook.com/vukkarvibes,1397040301788414,Worth the price.,Negative,-0.674,3
cous__.156,Suman,prod__.156,PID005156,https://www.facebook.com/vukkarvibes,1397040301788415,Highly recommended!,Negative,-0.674,1
cous__.157,Varun,prod__.157,PID005157,https://www.facebook.com/vukkarvibes,1397040301788416,"Too spicy, not for me.",Neutral,0.0,4
cous__.158,Raju,prod__.158,PID005158,https://www.facebook.com/vukkarvibes,1397040301788417,Bad packaging.,Neutral,0.0,4
cous__.159,Rahul,prod__.159,PID005159,https://www.facebook.com/vukkarvibes,1397040301788418,"Not good, expected better.",Negative,-0.674,5
cous__.160,Raju,prod__.160,PID005160,https://www.facebook.com/vukkarvibes,1397040301788419,"Not good, expected better.",Negative,-0.674,1
cous__.161,Sita,prod__.161,PID005161,https://www.facebook.com/vukkarvibes,1397040301788420,Bad packaging.,Positive,0.885,5
cous__.162,Swati,prod__.162,PID005162,https://www.facebook.com/vukkarvibes,1397040301788421,Very delicious!,Neutral,0.0,1
cous__.163,Amit,prod__.163,PID005163,https://www.facebook.com/vukkarvibes,1397040301788422,Very delicious!,Neutral,0.0,1
cous__.164,Rahul,prod__.164,PID005164,https://www.facebook.com/vukkarvibes,1397040301788423,Highly recommended!,Positive,0.885,5
cous__.165,Mira,prod__.165,PID005165,https://www.facebook.com/vukkarvibes,1397040301788424,Not satisfied.,Neutral,0.0,1
cous__.166,Amit,prod__.166,PID005166,https://www.facebook.com/vukkarvibes,1397040301788425,Very delicious!,Neutral,0.0,1
cous__.167,Rohan,prod__.167,PID005167,https://www.facebook.com/vukkarvibes,1397040301788426,"Too spicy, not for me.",Positive,0.885,5
cous__.168,Mira,prod__.168,PID005168,https://www.facebook.com/vukkarvibes,1397040301788427,Not satisfied.,Negative,-0.674,4
cous__.169,Kunal,prod__.169,PID005169,https://www.facebook.com/vukkarvibes,1397040301788428,Very delicious!,Neutral,0.0,5
cous__.170,Amit,prod__.170,PID005170,https://www.facebook.com/vukkarvibes,1397040301788429,Very delicious!,Positive,0.885,4
cous__.171,Suman,prod__.171,PID005171,https://www.facebook.com/vukkarvibes,1397040301788430,Worth the price.,Positive,0.885,5
cous__.172,Kiran,prod__.172,PID005172,https://www.facebook.com/vukkarvibes,1397040301788431,Loved the taste!,Neutral,0.0,3
cous__.173,Divya,prod__.173,PID005173,https://www.facebook.com/vukkarvibes,1397040301788432,Average experience.,Positive,0.885,2
cous__.174,Kunal,prod__.174,PID005174,https://www.facebook.com/vukkarvibes,1397040301788433,Average experience.,Positive,0.885,2
cous__.175,Sita,prod__.175,PID005175,https://www.facebook.com/vukkarvibes,1397040301788434,Very delicious!,Negative,-0.674,2
cous__.176,Varun,prod__.176,PID005176,https://www.facebook.com/vukkarvibes,1397040301788435,Bad packaging.,Negative,-0.674,4
cous__.177,Meera,prod__.177,PID005177,https://www.facebook.com/vukkarvibes,1397040301788436,Worth the price.,Negative,-0.674,1
cous__.178,Arjun,prod__.178,PID005178,https://www.facebook.com/vukkarvibes,1397040301788437,Average experience.,Neutral,0.0,3
cous__.179,Suman,prod__.179,PID005179,https://www.facebook.com/vukkarvibes,1397040301788438,Average experience.,Positive,0.885,5
cous__.180,Suman,prod__.180,PID005180,https://www.facebook.com/vukkarvibes,1397040301788439,"Not good, expected better.",Neutral,0.0,2
cous__.181,Arjun,prod__.181,PID005181,https://www.facebook.com/vukkarvibes,1397040301788440,Worth the price.,Negative,-0.674,1
cous__.182,Arjun,prod__.182,PID005182,https://www.facebook.com/vukkarvibes,1397040301788441,Very delicious!,Positive,0.885,4
cous__.183,Divya,prod__.183,PID005183,https://www.facebook.com/vukkarvibes,1397040301788442,"Not good, expected better.",Positive,0.885,4
cous__.184,Pooja,prod__.184,PID005184,https://www.facebook.com/vukkarvibes,1397040301788443,"Not good, expected better.",Neutral,0.0,2
cous__.185,Swati,prod__.185,PID005185,https://www.facebook.com/vukkarvibes,1397040301788444,Very delicious!,Negative,-0.674,5
cous__.186,Meera,prod__.186,PID005186,https://www.facebook.com/vukkarvibes,1397040301788445,Bad packaging.,Neutral,0.0,2
cous__.187,Swati,prod__.187,PID005187,https://www.facebook.com/vukkarvibes,1397040301788446,Highly recommended!,Positive,0.885,2
cous__.188,Raju,prod__.188,PID005188,https://www.facebook.com/vukkarvibes,1397040301788447,Very delicious!,Negative,-0.674,2
cous__.189,Swati,prod__.189,PID005189,https://www.facebook.com/vukkarvibes,1397040301788448,"Not good, expected better.",Positive,0.885,2
cous__.190,Mira,prod__.190,PID005190,https://www.facebook.com/vukkarvibes,1397040301788449,Loved the taste!,Negative,-0.674,4
cous__.191,Sita,prod__.191,PID005191,https://www.facebook.com/vukkarvibes,1397040301788450,Loved the taste!,Negative,-0.674,2
cous__.192,Rahul,prod__.192,PID005192,https://www.facebook.com/vukkarvibes,1397040301788451,Very delicious!,Neutral,0.0,4
cous__.193,Sita,prod__.193,PID005193,https://www.facebook.com/vukkarvibes,1397040301788452,Not satisfied.,Neutral,0.0,3
cous__.194,Aditya,prod__.194,PID005194,https://www.facebook.com/vukkarvibes,1397040301788453,Bad packaging.,Neutral,0.0,3
cous__.195,Priya,prod__.195,PID005195,https://www.facebook.com/vukkarvibes,1397040301788454,Worth the price.,Neutral,0.0,3
cous__.196,Divya,prod__.196,PID005196,https://www.facebook.com/vukkarvibes,1397040301788455,Fresh and tasty.,Positive,0.885,4
cous__.197,Rahul,prod__.197,PID005197,https://www.facebook.com/vukkarvibes,1397040301788456,"Not good, expected better.",Neutral,0.0,2
cous__.198,Swati,prod__.198,PID005198,https://www.facebook.com/vukkarvibes,1397040301788457,Loved the taste!,Positive,0.885,3
cous__.199,Pooja,prod__.199,PID005199,https://www.facebook.com/vukkarvibes,1397040301788458,Highly recommended!,Neutral,0.0,5
cous__.200,Suman,prod__.200,PID005200,https://www.facebook.com/vukkarvibes,1397040301788459,Not satisfied.,Positive,0.885,5
cous__.201,Sneha,prod__.201,PID005201,https://www.facebook.com/vukkarvibes,1397040301788460,Bad packaging.,Positive,0.885,3
cous__.202,Raju,prod__.202,PID005202,https://www.facebook.com/vukkarvibes,1397040301788461,Fresh and tasty.,Neutral,0.0,4
cous__.203,Divya,prod__.203,PID005203,https://www.facebook.com/vukkarvibes,1397040301788462,Highly recommended!,Positive,0.885,1
cous__.204,Rahul,prod__.204,PID005204,https://www.facebook.com/vukkarvibes,1397040301788463,"Too spicy, not for me.",Neutral,0.0,3
cous__.205,Sita,prod__.205,PID005205,https://www.facebook.com/vukkarvibes,1397040301788464,"Too spicy, not for me.",Neutral,0.0,3
cous__.206,Sita,prod__.206,PID005206,https://www.facebook.com/vukkarvibes,1397040301788465,"Too spicy, not for me.",Positive,0.885,1
cous__.207,Mira,prod__.207,PID005207,https://www.facebook.com/vukkarvibes,1397040301788466,Loved the taste!,Negative,-0.674,2
cous__.208,Sneha,prod__.208,PID005208,https://www.facebook.com/vukkarvibes,1397040301788467,Fresh and tasty.,Neutral,0.0,3
cous__.209,Rohan,prod__.209,PID005209,https://www.facebook.com/vukkarvibes,1397040301788468,"Too spicy, not for me.",Negative,-0.674,3
cous__.210,Kunal,prod__.210,PID005210,https://www.facebook.com/vukkarvibes,1397040301788469,Worth the price.,Negative,-0.674,1
cous__.211,Aditya,prod__.211,PID005211,https://www.facebook.com/vukkarvibes,1397040301788470,"Too spicy, not for me.",Negative,-0.674,2
cous__.212,Amit,prod__.212,PID005212,https://www.facebook.com/vukkarvibes,1397040301788471,"Not good, expected better.",Negative,-0.674,2
