User_ID,User_Name,Product_ID,Product_Name,Rating,Feedback,Sentiment,Sentiment_Score
https://www.facebook.com/reel/PID00551/?comment_id=1397040301788319,Vihaan,PID00551,Pizza,2,Terrible packaging.,Negative,-0.07
https://www.facebook.com/reel/PID00550/?comment_id=1397040301788320,Aarav,PID00550,Noodles,2,Amazing flavor!,Negative,-0.16
https://www.facebook.com/reel/PID00618/?comment_id=1397040301788321,Ira,PID00618,Pasta,2,Bad experience.,Negative,-0.11
https://www.facebook.com/reel/PID00661/?comment_id=1397040301788322,Ira,PID00661,Idli,1,Didn't meet expectations.,Negative,-0.09
https://www.facebook.com/reel/PID00602/?comment_id=1397040301788323,Myra,PID00602,Noodles,4,Didn't meet expectations.,Positive,0.99
https://www.facebook.com/reel/PID00664/?comment_id=1397040301788324,Arjun,PID00664,Idli,2,Too spicy but good.,Negative,-0.12
https://www.facebook.com/reel/PID00526/?comment_id=1397040301788325,Vihaan,PID00526,Sandwich,3,Very tasty and enjoyable.,Neutral,0.47
https://www.facebook.com/reel/PID00519/?comment_id=1397040301788326,Aarav,PID00519,Fried Rice,3,Terrible packaging.,Neutral,0.59
https://www.facebook.com/reel/PID00533/?comment_id=1397040301788327,Vivaan,PID00533,Sandwich,4,Perfect meal!,Positive,0.86
https://www.facebook.com/reel/PID00634/?comment_id=1397040301788328,Myra,PID00634,Idli,2,Worth the price.,Negative,-0.19
https://www.facebook.com/reel/PID00542/?comment_id=1397040301788329,Saanvi,PID00542,Dosa,4,I will order again!,Positive,0.89
https://www.facebook.com/reel/PID00696/?comment_id=1397040301788330,Aarav,PID00696,Pizza,1,Not fresh.,Negative,-0.07
https://www.facebook.com/reel/PID00647/?comment_id=1397040301788331,Vihaan,PID00647,Pizza,3,Perfect meal!,Neutral,0.54
https://www.facebook.com/reel/PID00590/?comment_id=1397040301788332,Aadhya,PID00590,Pasta,4,Great quantity for price.,Positive,0.94
https://www.facebook.com/reel/PID00662/?comment_id=1397040301788333,Sai,PID00662,Pizza,1,Terrible packaging.,Negative,-0.19
https://www.facebook.com/reel/PID00582/?comment_id=1397040301788334,Riya,PID00582,Momo,4,Delivery was late.,Positive,0.85
https://www.facebook.com/reel/PID00681/?comment_id=1397040301788335,Anika,PID00681,Momo,4,Bad experience.,Positive,0.84
https://www.facebook.com/reel/PID00627/?comment_id=1397040301788336,Aarav,PID00627,Momo,3,Bad experience.,Neutral,0.44
https://www.facebook.com/reel/PID00543/?comment_id=1397040301788337,Arjun,PID00543,Fried Rice,3,Crispy and delicious.,Neutral,0.41
https://www.facebook.com/reel/PID00671/?comment_id=1397040301788338,Aarav,PID00671,Idli,1,Delivery was late.,Negative,-0.04
https://www.facebook.com/reel/PID00636/?comment_id=1397040301788339,Prisha,PID00636,Idli,5,Great quantity for price.,Positive,0.92
https://www.facebook.com/reel/PID00636/?comment_id=1397040301788340,Krishna,PID00636,Noodles,4,I will order again!,Positive,0.81
https://www.facebook.com/reel/PID00566/?comment_id=1397040301788341,Ira,PID00566,Pizza,1,Amazing flavor!,Negative,-0.05
https://www.facebook.com/reel/PID00685/?comment_id=1397040301788342,Aryan,PID00685,Pizza,5,Crispy and delicious.,Positive,0.86
https://www.facebook.com/reel/PID00602/?comment_id=1397040301788343,Sara,PID00602,Burger,4,Crispy and delicious.,Positive,0.83
https://www.facebook.com/reel/PID00579/?comment_id=1397040301788344,Riya,PID00579,Momo,1,Too spicy but good.,Negative,-0.09
https://www.facebook.com/reel/PID00647/?comment_id=1397040301788345,Anaya,PID00647,Momo,5,Didn't meet expectations.,Positive,0.93
https://www.facebook.com/reel/PID00694/?comment_id=1397040301788346,Arjun,PID00694,Momo,2,Could be better.,Negative,-0.19
https://www.facebook.com/reel/PID00625/?comment_id=1397040301788347,Sai,PID00625,Pizza,3,Bad experience.,Neutral,0.41
https://www.facebook.com/reel/PID00672/?comment_id=1397040301788348,Rohan,PID00672,Burger,1,I will order again!,Negative,-0.1
https://www.facebook.com/reel/PID00576/?comment_id=1397040301788349,Rohan,PID00576,Idli,5,Not fresh.,Positive,0.96
https://www.facebook.com/reel/PID00538/?comment_id=1397040301788350,Prisha,PID00538,Biryani,5,Crispy and delicious.,Positive,0.95
https://www.facebook.com/reel/PID00688/?comment_id=1397040301788351,Anika,PID00688,Burger,4,I will order again!,Positive,0.85
https://www.facebook.com/reel/PID00587/?comment_id=1397040301788352,Rohan,PID00587,Dosa,1,Perfect meal!,Negative,-0.17
https://www.facebook.com/reel/PID00676/?comment_id=1397040301788353,Ira,PID00676,Biryani,4,Delivery was late.,Positive,0.82
https://www.facebook.com/reel/PID00520/?comment_id=1397040301788354,Rohan,PID00520,Fried Rice,2,Not fresh.,Negative,-0.12
https://www.facebook.com/reel/PID00585/?comment_id=1397040301788355,Ira,PID00585,Momo,4,Too spicy but good.,Positive,0.96
https://www.facebook.com/reel/PID00590/?comment_id=1397040301788356,Diya,PID00590,Pasta,1,Yummy and satisfying.,Negative,-0.01
https://www.facebook.com/reel/PID00503/?comment_id=1397040301788357,Vihaan,PID00503,Dosa,1,Worst food ever.,Negative,-0.15
https://www.facebook.com/reel/PID00610/?comment_id=1397040301788358,Aryan,PID00610,Pasta,4,Loved the taste!,Positive,0.89
https://www.facebook.com/reel/PID00523/?comment_id=1397040301788359,Ira,PID00523,Pizza,4,Terrible packaging.,Positive,0.94
https://www.facebook.com/reel/PID00516/?comment_id=1397040301788360,Anika,PID00516,Fried Rice,3,I will order again!,Neutral,0.52
https://www.facebook.com/reel/PID00700/?comment_id=1397040301788361,Prisha,PID00700,Idli,5,I will order again!,Positive,0.99
https://www.facebook.com/reel/PID00560/?comment_id=1397040301788362,Anika,PID00560,Biryani,5,Bad experience.,Positive,0.9
https://www.facebook.com/reel/PID00548/?comment_id=1397040301788363,Anaya,PID00548,Fried Rice,3,Great quantity for price.,Neutral,0.41
https://www.facebook.com/reel/PID00614/?comment_id=1397040301788364,Anaya,PID00614,Fried Rice,3,I will order again!,Neutral,0.57
https://www.facebook.com/reel/PID00645/?comment_id=1397040301788365,Saanvi,PID00645,Sandwich,2,Perfect meal!,Negative,-0.12
https://www.facebook.com/reel/PID00611/?comment_id=1397040301788366,Sara,PID00611,Pasta,5,Perfect meal!,Positive,0.81
https://www.facebook.com/reel/PID00563/?comment_id=1397040301788367,Ishaan,PID00563,Noodles,4,Superb quality!,Positive,0.88
https://www.facebook.com/reel/PID00535/?comment_id=1397040301788368,Saanvi,PID00535,Idli,3,Amazing flavor!,Neutral,0.56
https://www.facebook.com/reel/PID00584/?comment_id=1397040301788369,Prisha,PID00584,Momo,3,I didn't like it.,Neutral,0.48
https://www.facebook.com/reel/PID00559/?comment_id=1397040301788370,Sai,PID00559,Fried Rice,2,Too spicy but good.,Negative,-0.12
https://www.facebook.com/reel/PID00533/?comment_id=1397040301788371,Arjun,PID00533,Burger,4,Yummy and satisfying.,Positive,0.84
https://www.facebook.com/reel/PID00602/?comment_id=1397040301788372,Riya,PID00602,Sandwich,5,I will order again!,Positive,0.87
https://www.facebook.com/reel/PID00673/?comment_id=1397040301788373,Ishaan,PID00673,Momo,2,Yummy and satisfying.,Negative,-0.18
https://www.facebook.com/reel/PID00676/?comment_id=1397040301788374,Rohan,PID00676,Pasta,3,Terrible packaging.,Neutral,0.46
https://www.facebook.com/reel/PID00510/?comment_id=1397040301788375,Sai,PID00510,Biryani,5,Not satisfied.,Positive,0.86
https://www.facebook.com/reel/PID00501/?comment_id=1397040301788376,Arjun,PID00501,Dosa,2,Amazing flavor!,Negative,-0.07
https://www.facebook.com/reel/PID00645/?comment_id=1397040301788377,Krishna,PID00645,Pizza,4,Perfect meal!,Positive,0.98
https://www.facebook.com/reel/PID00590/?comment_id=1397040301788378,Krishna,PID00590,Pizza,3,Perfect meal!,Neutral,0.41
https://www.facebook.com/reel/PID00582/?comment_id=1397040301788379,Prisha,PID00582,Pizza,2,Terrible packaging.,Negative,-0.09
https://www.facebook.com/reel/PID00519/?comment_id=1397040301788380,Diya,PID00519,Dosa,2,Perfect meal!,Negative,-0.04
https://www.facebook.com/reel/PID00598/?comment_id=1397040301788381,Myra,PID00598,Biryani,1,Worth the price.,Negative,-0.13
https://www.facebook.com/reel/PID00671/?comment_id=1397040301788382,Diya,PID00671,Momo,2,Didn't meet expectations.,Negative,-0.1
https://www.facebook.com/reel/PID00689/?comment_id=1397040301788383,Anaya,PID00689,Fried Rice,3,Terrible packaging.,Neutral,0.56
https://www.facebook.com/reel/PID00657/?comment_id=1397040301788384,Riya,PID00657,Idli,3,I didn't like it.,Neutral,0.55
https://www.facebook.com/reel/PID00543/?comment_id=1397040301788385,Krishna,PID00543,Biryani,4,Could be better.,Positive,0.95
https://www.facebook.com/reel/PID00688/?comment_id=1397040301788386,Saanvi,PID00688,Burger,5,Worth the price.,Positive,0.82
https://www.facebook.com/reel/PID00546/?comment_id=1397040301788387,Anika,PID00546,Noodles,4,Not satisfied.,Positive,0.81
https://www.facebook.com/reel/PID00538/?comment_id=1397040301788388,Diya,PID00538,Pasta,2,Didn't meet expectations.,Negative,-0.16
https://www.facebook.com/reel/PID00547/?comment_id=1397040301788389,Krishna,PID00547,Momo,3,Perfect meal!,Neutral,0.5
https://www.facebook.com/reel/PID00683/?comment_id=1397040301788390,Aryan,PID00683,Idli,4,Amazing flavor!,Positive,0.91
https://www.facebook.com/reel/PID00545/?comment_id=1397040301788391,Saanvi,PID00545,Pizza,5,Bad experience.,Positive,0.93
https://www.facebook.com/reel/PID00566/?comment_id=1397040301788392,Anaya,PID00566,Dosa,3,Too spicy but good.,Neutral,0.58
https://www.facebook.com/reel/PID00680/?comment_id=1397040301788393,Diya,PID00680,Noodles,2,Not satisfied.,Negative,-0.09
https://www.facebook.com/reel/PID00512/?comment_id=1397040301788394,Anika,PID00512,Sandwich,2,I didn't like it.,Negative,-0.19
https://www.facebook.com/reel/PID00583/?comment_id=1397040301788395,Aditya,PID00583,Idli,3,Could be better.,Neutral,0.45
https://www.facebook.com/reel/PID00674/?comment_id=1397040301788396,Sara,PID00674,Noodles,1,Not fresh.,Negative,-0.19
https://www.facebook.com/reel/PID00633/?comment_id=1397040301788397,Riya,PID00633,Burger,2,Terrible packaging.,Negative,-0.04
https://www.facebook.com/reel/PID00692/?comment_id=1397040301788398,Riya,PID00692,Biryani,2,Not fresh.,Negative,-0.08
https://www.facebook.com/reel/PID00599/?comment_id=1397040301788399,Arjun,PID00599,Dosa,2,Amazing flavor!,Negative,-0.07
https://www.facebook.com/reel/PID00693/?comment_id=1397040301788400,Krishna,PID00693,Pasta,1,I will order again!,Negative,-0.17
https://www.facebook.com/reel/PID00553/?comment_id=1397040301788401,Riya,PID00553,Pasta,4,Could be better.,Positive,0.9
https://www.facebook.com/reel/PID00512/?comment_id=1397040301788402,Vihaan,PID00512,Momo,4,Perfect meal!,Positive,0.8
https://www.facebook.com/reel/PID00550/?comment_id=1397040301788403,Aadhya,PID00550,Sandwich,4,Too spicy but good.,Positive,0.9
https://www.facebook.com/reel/PID00546/?comment_id=1397040301788404,Ira,PID00546,Idli,4,Perfect meal!,Positive,0.91
https://www.facebook.com/reel/PID00574/?comment_id=1397040301788405,Vivaan,PID00574,Pizza,2,Too spicy but good.,Negative,-0.09
https://www.facebook.com/reel/PID00622/?comment_id=1397040301788406,Anaya,PID00622,Idli,1,Very tasty and enjoyable.,Negative,-0.17
https://www.facebook.com/reel/PID00596/?comment_id=1397040301788407,Riya,PID00596,Pizza,4,Yummy and satisfying.,Positive,0.83
https://www.facebook.com/reel/PID00566/?comment_id=1397040301788408,Anaya,PID00566,Idli,5,I will order again!,Positive,0.84
https://www.facebook.com/reel/PID00586/?comment_id=1397040301788409,Vihaan,PID00586,Burger,5,Yummy and satisfying.,Positive,0.8
https://www.facebook.com/reel/PID00532/?comment_id=1397040301788410,Saanvi,PID00532,Burger,1,Terrible packaging.,Negative,-0.01
https://www.facebook.com/reel/PID00649/?comment_id=1397040301788411,Aadhya,PID00649,Dosa,3,Great quantity for price.,Neutral,0.45
https://www.facebook.com/reel/PID00509/?comment_id=1397040301788412,Vivaan,PID00509,Burger,5,Bad experience.,Positive,0.95
https://www.facebook.com/reel/PID00509/?comment_id=1397040301788413,Vivaan,PID00509,Pasta,5,Amazing flavor!,Positive,0.94
https://www.facebook.com/reel/PID00662/?comment_id=1397040301788414,Anaya,PID00662,Momo,1,Bad experience.,Negative,-0.04
https://www.facebook.com/reel/PID00625/?comment_id=1397040301788415,Anaya,PID00625,Biryani,5,Yummy and satisfying.,Positive,0.86
https://www.facebook.com/reel/PID00504/?comment_id=1397040301788416,Aarav,PID00504,Burger,2,Worst food ever.,Negative,-0.15
https://www.facebook.com/reel/PID00504/?comment_id=1397040301788417,Ira,PID00504,Momo,3,Worst food ever.,Neutral,0.57
https://www.facebook.com/reel/PID00554/?comment_id=1397040301788418,Aarav,PID00554,Momo,2,Crispy and delicious.,Negative,-0.01
https://www.facebook.com/reel/PID00650/?comment_id=1397040301788419,Saanvi,PID00650,Pasta,2,Yummy and satisfying.,Negative,-0.13
https://www.facebook.com/reel/PID00659/?comment_id=1397040301788420,Rohan,PID00659,Pasta,2,Worst food ever.,Negative,-0.13
https://www.facebook.com/reel/PID00566/?comment_id=1397040301788421,Sai,PID00566,Biryani,4,Could be better.,Positive,0.93
https://www.facebook.com/reel/PID00517/?comment_id=1397040301788422,Aryan,PID00517,Burger,5,Could be better.,Positive,0.83
https://www.facebook.com/reel/PID00627/?comment_id=1397040301788423,Vivaan,PID00627,Sandwich,2,Too spicy but good.,Negative,-0.14
https://www.facebook.com/reel/PID00578/?comment_id=1397040301788424,Aadhya,PID00578,Pasta,1,Terrible packaging.,Negative,-0.2
https://www.facebook.com/reel/PID00558/?comment_id=1397040301788425,Diya,PID00558,Sandwich,2,Terrible packaging.,Negative,-0.09
https://www.facebook.com/reel/PID00611/?comment_id=1397040301788426,Aarav,PID00611,Momo,4,Amazing flavor!,Positive,0.98
https://www.facebook.com/reel/PID00551/?comment_id=1397040301788427,Aadhya,PID00551,Burger,2,Didn't meet expectations.,Negative,-0.18
https://www.facebook.com/reel/PID00580/?comment_id=1397040301788428,Aryan,PID00580,Momo,1,Worst food ever.,Negative,-0.17
https://www.facebook.com/reel/PID00619/?comment_id=1397040301788429,Sara,PID00619,Dosa,5,Too spicy but good.,Positive,0.85
https://www.facebook.com/reel/PID00676/?comment_id=1397040301788430,Prisha,PID00676,Idli,4,I will order again!,Positive,0.88
https://www.facebook.com/reel/PID00529/?comment_id=1397040301788431,Riya,PID00529,Sandwich,5,Loved the taste!,Positive,0.87
https://www.facebook.com/reel/PID00576/?comment_id=1397040301788432,Diya,PID00576,Dosa,2,Superb quality!,Negative,-0.11
https://www.facebook.com/reel/PID00517/?comment_id=1397040301788433,Aadhya,PID00517,Idli,4,I will order again!,Positive,0.96
https://www.facebook.com/reel/PID00645/?comment_id=1397040301788434,Myra,PID00645,Pizza,3,Crispy and delicious.,Neutral,0.48
https://www.facebook.com/reel/PID00509/?comment_id=1397040301788435,Myra,PID00509,Idli,2,Too spicy but good.,Negative,-0.07
https://www.facebook.com/reel/PID00578/?comment_id=1397040301788436,Rohan,PID00578,Sandwich,1,Didn't meet expectations.,Negative,-0.19
https://www.facebook.com/reel/PID00678/?comment_id=1397040301788437,Aryan,PID00678,Noodles,5,Not satisfied.,Positive,0.85
https://www.facebook.com/reel/PID00643/?comment_id=1397040301788438,Riya,PID00643,Idli,5,Not satisfied.,Positive,0.88
https://www.facebook.com/reel/PID00694/?comment_id=1397040301788439,Vihaan,PID00694,Momo,2,Bad experience.,Negative,-0.12
https://www.facebook.com/reel/PID00691/?comment_id=1397040301788440,Aditya,PID00691,Pizza,2,Not fresh.,Negative,0
https://www.facebook.com/reel/PID00622/?comment_id=1397040301788441,Vivaan,PID00622,Burger,3,Loved the taste!,Neutral,0.54
https://www.facebook.com/reel/PID00553/?comment_id=1397040301788442,Diya,PID00553,Pizza,3,Worst food ever.,Neutral,0.52
https://www.facebook.com/reel/PID00574/?comment_id=1397040301788443,Saanvi,PID00574,Pizza,5,Not satisfied.,Positive,0.86
https://www.facebook.com/reel/PID00531/?comment_id=1397040301788444,Myra,PID00531,Sandwich,2,Not fresh.,Negative,-0.15
https://www.facebook.com/reel/PID00685/?comment_id=1397040301788445,Sai,PID00685,Fried Rice,3,Great quantity for price.,Neutral,0.44
https://www.facebook.com/reel/PID00539/?comment_id=1397040301788446,Arjun,PID00539,Pasta,4,Crispy and delicious.,Positive,0.96
https://www.facebook.com/reel/PID00524/?comment_id=1397040301788447,Aryan,PID00524,Dosa,3,Very tasty and enjoyable.,Neutral,0.44
https://www.facebook.com/reel/PID00575/?comment_id=1397040301788448,Riya,PID00575,Pasta,4,Not fresh.,Positive,0.86
https://www.facebook.com/reel/PID00618/?comment_id=1397040301788449,Ira,PID00618,Pasta,1,Very tasty and enjoyable.,Negative,-0.14
https://www.facebook.com/reel/PID00690/?comment_id=1397040301788450,Aarav,PID00690,Sandwich,5,I didn't like it.,Positive,0.99
https://www.facebook.com/reel/PID00677/?comment_id=1397040301788451,Ishaan,PID00677,Burger,4,Didn't meet expectations.,Positive,0.94
https://www.facebook.com/reel/PID00624/?comment_id=1397040301788452,Aarav,PID00624,Burger,3,Yummy and satisfying.,Neutral,0.41
https://www.facebook.com/reel/PID00572/?comment_id=1397040301788453,Ira,PID00572,Momo,2,Superb quality!,Negative,-0.04
https://www.facebook.com/reel/PID00606/?comment_id=1397040301788454,Saanvi,PID00606,Sandwich,2,Bad experience.,Negative,-0.08
https://www.facebook.com/reel/PID00597/?comment_id=1397040301788455,Sai,PID00597,Noodles,1,Worth the price.,Negative,-0.02
https://www.facebook.com/reel/PID00502/?comment_id=1397040301788456,Rohan,PID00502,Biryani,3,Very tasty and enjoyable.,Neutral,0.57
https://www.facebook.com/reel/PID00667/?comment_id=1397040301788457,Myra,PID00667,Dosa,3,Could be better.,Neutral,0.43
https://www.facebook.com/reel/PID00560/?comment_id=1397040301788458,Ishaan,PID00560,Burger,2,Could be better.,Negative,-0.02
https://www.facebook.com/reel/PID00592/?comment_id=1397040301788459,Myra,PID00592,Pasta,1,Crispy and delicious.,Negative,-0.18
https://www.facebook.com/reel/PID00683/?comment_id=1397040301788460,Sai,PID00683,Sandwich,5,Crispy and delicious.,Positive,0.83
https://www.facebook.com/reel/PID00524/?comment_id=1397040301788461,Vivaan,PID00524,Sandwich,2,Could be better.,Negative,-0.08
https://www.facebook.com/reel/PID00655/?comment_id=1397040301788462,Saanvi,PID00655,Dosa,4,Delivery was late.,Positive,0.86
https://www.facebook.com/reel/PID00600/?comment_id=1397040301788463,Aarav,PID00600,Dosa,3,Could be better.,Neutral,0.53
https://www.facebook.com/reel/PID00571/?comment_id=1397040301788464,Anaya,PID00571,Noodles,4,Too spicy but good.,Positive,0.97
https://www.facebook.com/reel/PID00544/?comment_id=1397040301788465,Sai,PID00544,Fried Rice,2,Superb quality!,Negative,-0.19
https://www.facebook.com/reel/PID00553/?comment_id=1397040301788466,Aarav,PID00553,Fried Rice,3,Worth the price.,Neutral,0.59
https://www.facebook.com/reel/PID00552/?comment_id=1397040301788467,Vihaan,PID00552,Dosa,4,Delivery was late.,Positive,0.81
https://www.facebook.com/reel/PID00625/?comment_id=1397040301788468,Anika,PID00625,Dosa,2,Didn't meet expectations.,Negative,-0.14
https://www.facebook.com/reel/PID00657/?comment_id=1397040301788469,Aarav,PID00657,Fried Rice,4,Yummy and satisfying.,Positive,0.92
https://www.facebook.com/reel/PID00576/?comment_id=1397040301788470,Ishaan,PID00576,Fried Rice,4,Worst food ever.,Positive,0.93
https://www.facebook.com/reel/PID00608/?comment_id=1397040301788471,Anaya,PID00608,Pasta,3,I will order again!,Neutral,0.56
https://www.facebook.com/reel/PID00565/?comment_id=1397040301788472,Aryan,PID00565,Sandwich,2,Not satisfied.,Negative,-0.09
https://www.facebook.com/reel/PID00679/?comment_id=1397040301788473,Aadhya,PID00679,Momo,4,Not satisfied.,Positive,0.92
